id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
356	Gâteau caramélisé à l_ananas rapide	750g.com	https://www.750g.com/gateau-caramelise-a-lananas-r72033.htm	70.0	8 servings	https://static.750g.com/images/600-600/e038d5ed0ad81e196a7de2488a91a36a/gateau-caramelise-a-l-ananas-rapide.jpeg	not_given	Step 1 :Pour the pineapple pieces and slices, in a colander.2nd step :Pour 60g of sugar in a pan, place the pineapple slices over it and cook them for 10 min over low heat, often turning them.Step 3:Pour 40g of sugar and ginger into another pan, add the pineapple pieces and cook for 10 min over medium heat, stirring often.Step 4:Whisk the eggs in a bowl with the rest of the sugar and the vanilla sugar.The mixture must become sparkling.Add the flour and yeast, melted butter, 2 tbsp rum and small pieces of pineapple.Mix well.Step 5:Butter a 26 cm diameter missing mold and arrange the pineapple slices in the bottom.Pour the dough and bake 45 min in the preheated oven at 180 ° C.Unmold immediately at the outlet of the oven.	10
357	Gâteau caramélisé à l_ananas	750g.com	https://www.750g.com/gateau-caramelise-a-lananas-r32292.htm	40	6 servings	https://static.750g.com/images/600-600/284619ce9358ba12b8d8c4e95f148e78/gateau-caramelise-a-l-ananas.png	not_given	Step 1 :Preheat your oven to 180 ° Line the bottom of your 3 to 4 tbsp mold with powdered sugar. Place this dish on fire to caramelize this sugar. Be careful that it does not burn, but that it brown just what it takes ... so that it is appetizing. Set your mold and place your pineapple rings on the caramel starting from the edge and having them all On the turn, then place a last slice in the center. Keep the syrup for the end of the recipe. 2nd step :Work soft butter and pomade sugar with your fingers. Incorporate the eggs, flour and yeast sachet. Make everything to obtain a homogeneous, smooth and ventilated paste. Pour the dough on your pineapple slices and bake. After about 25 minutes, check the cooking of your Cake, inserting a knife blade in the middle _the blade must be dry when it comes out_. Take now some mini incisions in the cake and sprinkle the pineapple juice so that it becomes soft, a bit like a rum with rum .Alors, do these memories come back to you in mind?	7
358	Cheesecake ananas maison	750g.com	https://www.750g.com/cheesecake-ananas-r88474.htm	90.0	4 servings	https://static.750g.com/images/600-600/205958da73662fd9e0171babc57206a4/cheesecake-ananas-maison.jpeg	not_given	Step 1 :Preheat the oven to 175 ° C. 2nd step :Reduce powdered cookies. Melt the butter then add it to the cookie powder. Step 3:Mix with a spatula to obtain a paste. Tap it at the bottom of the mold. Step 4:Bake and cook for 10 minutes. Let cool out of the oven. Step 5:For the cheese cream: in a large bowl, whisk the fresh cheese and the little ones using an electric mixer. Add the powdered sugar, cornstarch and vanilla sugar. Whisk and incorporate the eye on one by one. Add the crème fraîche, mix and smooth the preparation with a flexible spatula. Step 6:Melt the white chocolate in a double boiler, then pour it into the cheese cream. Smooth the preparation. Step 7:Cut the pineapple into very small pieces, pass them for 5 min in the pan before adding them to the preparation. Step 8:Pour this preparation into the cooled mold. Step 9:Bake 40 minutes. At the end of these 40 minutes, turn off the oven and leave the cheesecake for another 30 minutes. Step 10:Then reserve it for a few hours in the refrigerator.	13
359	Cheesecake vanille, mangues caramélisées et spéculoos	750g.com	https://www.750g.com/cheesecake-vanille-mangues-caramelisees-et-speculoos-r52658.htm	16	6 servings	https://static.750g.com/images/600-600/5187ad94d61e8f086e17a7fe9eaaf0ff/cheesecake-vanille-mangues-caramelisees-et-speculoos.png	not_given	Step 1 :Prepare the base of the cheesecake. Coarsely mix the speculoos. 2nd step :Add the melted butter. To mix together. Step 3:Distribute on the bottom of the removable mold or in a pastry circle. Bake 7 min at 180 ° C. Step 4:Remove. Let cool. Step 5:Beat the cheese with the sugar. Incorporate the crème fraîche. Step 6:Add the eggs, egg yolks, flour and vanilla. Mix well. Step 7:Pour the cream over the cookie dough. Bake for 1 hour at 190 ° C. Step 8:Meanwhile prepare caramelized mangoes: Melt the sugar with a little lemon juice on the heat as soon as they start to brown add the butter off heat and mix well, incorporate the mango cut into small pieces, and put the heat harsh a few minutes. Once the cheescake is cooked let it cool in the fridge when you gently serve your cheescake and distribute the caramelized mangoes on your cheescake.	12
360	Cheesecake de patates douces et ananas	750g.com	https://www.750g.com/cheesecake-de-patates-douces-et-ananas-r75771.htm	90.0	8 servings	https://static.750g.com/images/600-600/fd785c0691d4bf75724e888f62043bf9/cheesecake-de-patates-douces-et-ananas.jpeg	not_given	Step 1 :Drain the pineapple and mix it.In a saucepan, put the soft potatoes peeled and cut into pieces, the vanilla sugar, cover with water and cook covered about 20 min then drain and crush in a fork and mix with the pineapple puree.2nd step :Mix the pucks with butter and cinnamon.Tamp the bottom of the hinge mold with this dough and set aside in the refrigerator.Beat the mascarpone and sugar with the whisk.Still whipping, add the egg yolks, rum.Mix the puree with sweet and pineapple potatoes in the preparation.Step 3:Mount the egg whites and gently incorporate them into the device.Pour this preparation into the mold reserve in the refrigerator and bake at 180 ° C _Th 6_ for about 60 min.Let cool and put in the refrigerator.Unmold and serve very fresh.	11
361	Cheesecake à la mangue	750g.com	https://www.750g.com/cheesecake-a-la-mangue-r54143.htm	30	4 servings	https://static.750g.com/images/600-600/94fc55cecd0f7f91717e352032fbbbdf/cheesecake-a-la-mangue.png	not_given	Step 1 :Reduce dry powdered cookies and add the melted butter.Mix well.Pour this mixture at the bottom of 4 glasses and tamp it.Refrigerate.In a bowl mix the philadelphia, cream, sugar.Mix well.2nd step :Empty the mango box and drain them, mix them.Put the gelatin in a section covered with water.Let swell for ten minutes.Lightly heat the mango puree then add the gelatin.Mix well.Step 3:Separate the puree in half: in one add the mixture to the Philadelphia and pour the mixture obtained on the cookie base, refrigerate for about 30 minutes.Get the glasses out and pour the remaining mango puree slowly.Refrigerate again for a few hours.	8
362	Cheesecake spéculoos, limoncello et fruits rouges _sans cuisson_	750g.com	https://www.750g.com/cheesecake-speculoos-limoncello-et-fruits-rouges-sans-cuisson-r57019.htm	15	4 servings	https://static.750g.com/images/600-600/9a719cb64bb1517b4651352befd15a1d/cheesecake-speculoos-limoncello-et-fruits-rouges-sans-cuisson.png	not_given	Step 1 :Put the gelatin to soften in cold water. Mix the cookies and add the melted butter.Distribute it at the bottom of the circles previously lined with parchment paper or rhodoid.Put in the refrigerator.2nd step :Beat the cream in whipped cream. Whispening the Philadelphia and the white cheese.Step 3:Press the lemon and heat the juice with the sugar and the lemoncello.Remove from the heat, incorporate the wrung gelatin.Let cool a little and add it to the mixture of cheeses. Incorporate the whipped cream with cheese. Ply the mixture in the circles.Step 4:Leave to cool for a few hours. Decorate with raspberries and blueberries and a little raspberry coulis according to your inspiration of the moment.	12
363	Cheesecake au carré frais et au citron	750g.com	https://www.750g.com/cheesecake-au-carre-frais-et-au-citron-r84254.htm	65.0	8 servings	https://static.750g.com/images/600-600/17f750f1c0ccf9e687ce04ef6854b4b0/cheesecake-au-carre-frais-et-au-citron.jpeg	not_given	Step 1 :Mix cookies, nutmeg and melted butter.Line the bottom of a mold covered with parchment paper of this mixture by tapping with a spoon or a glass.Reserve in the refrigerator.2nd step :Gently whisk the fresh square until it is smooth and add the sugar, lemon zest, flour and whole eggs.Pour over the crust.Bake 40-45 min at 18 ° C _Th 6_ until it is firm to the touch.Let cool, unmold and serve very fresh.	6
364	Cheesecake à la vanille	750g.com	https://www.750g.com/cheesecake-a-la-vanille-r50775.htm	55	6 servings	https://static.750g.com/images/600-600/8a98a18c795a71c0375273cbe33d45a6/cheesecake-a-la-vanille.png	not_given	Step 1 :First prepare the pastry to the oven at 180 ° C. Melt the butter over low heat, break the cakes into small pieces _my simple but effective technique I put everything in a freezing bag and crush with a roller!_, Mix them then mix them with the butter. 2nd step :On a plate lined with baking paper, place a baking circle of approximately 20 cm in diameter and a height of 4 cm. I used much prettier individual molds for the presentation. Step 3:Pour the butter cake mixture and tamp well with the back of a spoon. Reserve the cake in the refrigerator. Step 4:Prepare the garnitures a bowl, mix the fresh cheese, the crème fraîche, the sugars and the vanilla aroma. Step 5:Beat the eggs slightly in an omelet then add them to the preparation, mix everything well and then pour the dough into the circle. Step 6:Put in the oven for 40 minutes. Take out it as soon as it is firm. Step 7:Leave to cool to room temperature and then put it in the fridge for minimum 4 hours. It is eaten cold.	8
365	Cheescake oreo maison	750g.com	https://www.750g.com/cheescake-aux-oreos-r90070.htm	50	6 servings	https://static.750g.com/images/600-600/272b913fa09d3363732b820ed522e92c/oreo.jpg	not_given	Step 1 :Preheat the oven to 180 ° C or TH.6.Crush the cookies, but keep 1 or 2 for decoration, mix with the melted butter and compact the preparation at the bottom of a mold, smoothing well with the surface of a spoon.2nd step :Reserve the mold in the fridge.Put the cottage cheese in a container, incorporate the beaten yolks with the sugar then the egg whites.Split the vanilla pod in 2 and collect the seeds, then add them to the preparation.Step 3:Pour the preparation on the cookie base and bake for 30 minutes no more!_otherwise the cheese is no longer humid and it is not good_.Reserve the cheesecake at least 4 hours in the refrigerator before unmolding it and serving it very fresh.Step 4:Before serving, sprinkle your bitter cocoa cheesecake and decorate with an Oréo cookie if you want.	6
366	Cheese cake vanillé à l_abricot	750g.com	https://www.750g.com/cheese-cake-vanille-a-labricot-r19448.htm	90.0	8 servings	https://static.750g.com/images/600-600/4a492c31d94061c79ab4d9c381a1e152/cheese-cake-vanille-a-l-abricot.jpg	not_given	Step 1 :In a container crush the cookies with a puree press. Melt the butter and pour it over it. Mix well while continuing to crush the shortbread well. Check a hinge mold _ideal_. Pour this preparation into the mold, distribute well and tamp well. Put in the fridge during the preparation of the device. Print your oven at 180 ° C. In a bowl whisk the eggs with the sugar then add the Trésana _also whipped_ and the cottage cheese. Add the vanilla sugar. Sort the fridge mold and distribute the apricot medallions on the shortcrust pastry then pour the device. 1 Hour oven in a traditional oven by covering the cake with aluminum _the cheese cake is cooked when _He no longer shares_. In a pan, mix the apricot nectar, jam and agar. Bring to a boil and cook for 2 minutes over low heat. Leave to cool for a few minutes then pour on the cake. Put cool for a few hours then unmold gently before serving very fresh and enjoying yourself!	11
367	Cheesecake à la vanille & son coulis de fraises	750g.com	https://www.750g.com/cheesecake-a-la-vanille-son-coulis-de-fraises-r34786.htm	65.0	6 servings	https://static.750g.com/images/600-600/6d8ed453f39a951d4538cc2f128b52d8/cheesecake-a-la-vanille-and-son-coulis-de-fraises.png	not_given	Step 1 :Reducing fine powder speculoos. Melt the butter in the microwave and mix it with cookies. 2nd step :Check parchment paper a 20cm diameter mold. Distribute the cookie powder to form the base of the cheesecake and pack them using the bottom of a glass _you have to press well so that it is compact_. Step 3:Place in the refrigerator while preparing the garnish. In a bowl, beat the ricotta and fresh spread with sugar and vanilla powder. Step 4:Incorporate the eggs one by one by whisking between each so that the preparation is homogeneous. Take out the base of the fridge and pour the preparation to the Holy Môret. Step 5:Cook 35 minutes in an oven preheated to 170 ° C. The center must be slightly trembling at the end of cooking. Step 6:Let the cheesecake cool for 4 hours in the oven, door closed then place it in the refrigerator for 24 hours. For the coulis, wash and hull the strawberries, mix them and then mix them with sugar. Step 7:Serve the fresh cheesecake, accompanied by the coulis.	8
368	New York cheesecake en version moderne, sorbet yaourt bulgare	750g.com	https://www.750g.com/new-york-cheesecake-en-version-moderne-sorbet-yaourt-bulgare-r66431.htm	45	10 servings	https://static.750g.com/images/600-600/ae2a02f4a6495b6bab9e6e082a96bb92/new-york-cheesecake-en-version-moderne-sorbet-yaourt-bulgare.png	not_given	Step 1 :Pass the cookies to the mixer to obtain a powder, then mix them with the melted butter and the sugar. Line the bottom of a cake pan with the mixture, tamp well using a spoon, and set aside 10 min. 2nd step :Mix the cheese cream with the cream and sugar with a mixer to foam, then add the eggs and the vanilla. Step 3:Pour the mixture on the bottom of the cookie, put in the oven for 5 min at 210 ° C then 40 min at 90 ° C. Step 4:Let cool in the refrigerator for 4 hours minimum. Step 5:Make the white frosting. Soak the gelatin in cold water. Heat the liquid cream and water and sugar together then add the gelatin. Leave to cool a little then pour on the cheesecake and put back in the refrigerator. Step 6:Make the lace tile device. Mix the sugar with the flour, then add the milk and the melted butter. Put the device in pockets and sleeping lines half a centimeter wide. Bake at 180 ° C then roll around a rifle or pencil to make a cylinder. Step 7:At the time of sending the disposal in a triangular plate with a yogurt sorbet quenelle.	16
